rbd;dvrbd;nom_rbd;cod_reg_rbd;nom_reg_rbd;cod_pro_rbd;nom_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe1;cod_depe2;cod_grupo;cod_rural_rbd;nalu_lect4b_rbd;nalu_mate4b_rbd;prom_lect4b_rbd;prom_mate4b_rbd;dif_lect4b_rbd;dif_mate4b_rbd;difgru_lect4b_rbd;difgru_mate4b_rbd;sigdif_lect4b_rbd;sigdif_mate4b_rbd;siggru_lect4b_rbd;siggru_mate4b_rbd;marca_lect4b_rbd;marca_mate4b_rbd;marcadif_lect4b_rbd;marcadif_mate4b_rbd;palu_eda_ins_lect4b_rbd;palu_eda_ele_lect4b_rbd;palu_eda_ade_lect4b_rbd;palu_eda_ins_mate4b_rbd;palu_eda_ele_mate4b_rbd;palu_eda_ade_mate4b_rbd;noaplica;codigo_bbdd;fecha_bbdd;grado;agno;
2748;0;ESCUELA REPUBLICA ARGENTINA;7;DEL MAULE;73;CURIC?;7301;CURIC?;71;Curico;2;1;2;1;15;17;236;236;-16;-2;-33;-20;0;0;;;;;;;60;26.7;13.3;52.9;41.2;5.9;0;preliminar20240422v1;20250422;4b;2024
3086;4;ESCUELA LOS MONTES;7;DEL MAULE;71;TALCA;7109;SAN CLEMENTE;72;Talca;2;1;2;2;16;16;253;242;-11;-18;-16;-14;0;-1;;;;;;;43.8;31.3;25;43.8;50;6.3;0;preliminar20240422v1;20250422;4b;2024
25562;9;ESC BASICA PART SAN JOSE DE LA FAMILIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13112;LA PINTANA;136;Cordillera;3;2;2;1;100;105;287;297;13;41;18;41;1;1;;;;;;;21;25;54;11.4;32.4;56.2;0;preliminar20240422v1;20250422;4b;2024
10271;7;ESCUELA ARAUCARIAS DE CHILE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13104;CONCHAL?;137;Norte;1;1;2;1;27;27;318;289;62;44;49;33;1;1;;;;;;;3.7;22.2;74.1;18.5;37;44.4;0;preliminar20240422v1;20250422;4b;2024
5765;7;ESCUELA PARTICULAR KIMELTU DE PANCO;9;DE LA ARAUCAN?A;91;CAUT?N;9101;TEMUCO;92;Cautin Norte;3;2;1;2;1;1;;;;;;;;;;;1;1;2;2;0;0;0;0;0;0;0;preliminar20240422v1;20250422;4b;2024
4437;7;ESCUELA BASICA AURORA DE ENERO;8;DEL BIOB?O;83;BIOB?O;8305;MULCH?N;82;Bio Bio;2;1;1;2;2;2;217;182;;;;;;;;;;;2;2;0;0;0;0;0;0;0;preliminar20240422v1;20250422;4b;2024
4314;1;ESCUELA LAS HIJUELAS;8;DEL BIOB?O;83;BIOB?O;8312;TUCAPEL;82;Bio Bio;2;1;1;2;1;1;;;;;;;;;;;1;1;1;1;0;0;0;0;0;0;0;preliminar20240422v1;20250422;4b;2024
1781;7;ALLIANCE FRANCAISE DE VALPARAISO;5;DE VALPARA?SO;51;VALPARA?SO;5109;VI?A DEL MAR;53;Valparaiso - Isla de Pascua;4;3;5;1;58;57;287;280;-14;-12;-18;-14;-1;-1;;;;;;;13.8;32.8;53.4;17.5;47.4;35.1;0;preliminar20240422v1;20250422;4b;2024
2771;5;ESCUELA PABLO NERUDA;7;DEL MAULE;73;CURIC?;7301;CURIC?;71;Curico;2;1;2;2;4;4;319;251;;;;;;;;;;;2;2;0;0;0;0;0;0;0;preliminar20240422v1;20250422;4b;2024
2986;6;ESCUELA EL ORIENTE;7;DEL MAULE;71;TALCA;7101;TALCA;72;Talca;2;1;2;2;16;18;255;249;26;8;-14;-7;1;0;;;;;;;37.5;25;37.5;38.9;44.4;16.7;0;preliminar20240422v1;20250422;4b;2024
