rbd;dvrbd;nom_rbd;cod_reg_rbd;nom_reg_rbd;cod_pro_rbd;nom_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe1;cod_depe2;cod_grupo;cod_rural_rbd;nalu_lect2m_rbd;nalu_mate2m_rbd;prom_lect2m_rbd;prom_mate2m_rbd;dif_lect2m_rbd;dif_mate2m_rbd;difgru_lect2m_rbd;difgru_mate2m_rbd;sigdif_lect2m_rbd;sigdif_mate2m_rbd;siggru_lect2m_rbd;siggru_mate2m_rbd;marca_lect2m_rbd;marca_mate2m_rbd;marcadif_lect2m_rbd;marcadif_mate2m_rbd;palu_eda_ins_lect2m_rbd;palu_eda_ele_lect2m_rbd;palu_eda_ade_lect2m_rbd;palu_eda_ins_mate2m_rbd;palu_eda_ele_mate2m_rbd;palu_eda_ade_mate2m_rbd;noaplica;codigo_bbdd;fecha_bbdd;grado;agno;
17859;4;COLEGIO ALMONDALE;8;DEL BIOB?O;81;CONCEPCI?N;8108;SAN PEDRO DE LA PAZ;83;Concepcion;3;2;5;1;99;100;293;344;2;9;6;19;0;0;;;;;;;18.2;35.4;46.5;6;25;69;0;preliminar20240422v1;20250422;2m;2024
1875;9;COLEGIO MAITENCILLO;5;DE VALPARA?SO;51;VALPARA?SO;5105;PUCHUNCAV?;53;Valparaiso - Isla de Pascua;2;1;;1;0;0;;;;;;;;;;;;;;;;;;;;;1;preliminar20240422v1;20250422;2m;2024
69;8;JUNIOR COLLEGE;15;DE ARICA Y PARINACOTA;151;ARICA;15101;ARICA;151;Arica;4;3;5;1;53;58;302;365;31;56;15;40;1;1;;;;;;;7.5;28.3;64.2;1.7;10.3;87.9;0;preliminar20240422v1;20250422;2m;2024
22459;6;COLEGIO LAICO VALDIVIA;14;DE LOS R?OS;141;VALDIVIA;14101;VALDIVIA;141;Valdivia;3;2;4;1;25;29;256;235;-5;-8;-13;-51;0;0;;;;;;;44;32;24;75.9;10.3;13.8;0;preliminar20240422v1;20250422;2m;2024
12094;4;COLEGIO SAN ESTEBAN DI?CONO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13132;VITACURA;133;Oriente;4;3;5;1;51;49;263;307;-20;-3;-24;-18;-1;0;;;;;;;43.1;19.6;37.3;24.5;32.7;42.9;0;preliminar20240422v1;20250422;2m;2024
11430;8;COLEGIO TERESIANO PADRE ENRIQUE;8;DEL BIOB?O;83;BIOB?O;8306;NACIMIENTO;82;Bio Bio;3;2;3;1;85;84;264;270;3;-2;6;3;0;0;;;;;;;43.5;24.7;31.8;45.2;28.6;26.2;0;preliminar20240422v1;20250422;2m;2024
1397;8;ESCUELA PARTICULAR INDUSTRIAL E. BERTE;5;DE VALPARA?SO;55;QUILLOTA;5501;QUILLOTA;51;Quillota - Petorca;3;2;2;1;129;131;229;250;-15;3;-12;4;-1;0;;;;;;;65.9;17.8;16.3;55;33.6;11.5;0;preliminar20240422v1;20250422;2m;2024
1520;2;LICEO BICENTENARIO MARITIMO DE VALPARA;5;DE VALPARA?SO;51;VALPARA?SO;5101;VALPARA?SO;53;Valparaiso - Isla de Pascua;6;4;3;1;100;100;237;256;-3;1;-21;-11;0;0;;;;;;;56;30;14;51;33;16;0;preliminar20240422v1;20250422;2m;2024
16508;5;COLEGIO HISPANOCHILENO EL PILAR;7;DEL MAULE;73;CURIC?;7301;CURIC?;71;Curico;3;2;4;1;61;53;251;301;-10;17;-18;15;0;1;;;;;;;47.5;34.4;18;20.8;32.1;47.2;0;preliminar20240422v1;20250422;2m;2024
10906;1;COLEGIO FORD COLLEGE;15;DE ARICA Y PARINACOTA;151;ARICA;15101;ARICA;151;Arica;3;2;4;1;28;27;284;296;21;32;15;10;1;1;;;;;;;10.7;42.9;46.4;25.9;40.7;33.3;0;preliminar20240422v1;20250422;2m;2024
22313;1;COLEGIO CARDENAL RAUL SILVA HENRIQUEZ;14;DE LOS R?OS;141;VALDIVIA;14107;PAILLACO;141;Valdivia;3;2;1;1;16;21;228;228;15;-5;0;-3;0;0;;;;;;;50;43.8;6.3;71.4;23.8;4.8;0;preliminar20240422v1;20250422;2m;2024
40295;8;COLEGIO MAHATMA GANDHI;1;DE TARAPAC?;11;IQUIQUE;1101;IQUIQUE;11;Iquique;3;2;3;1;59;52;239;250;-7;23;-19;-17;0;1;;;;;;;61;20.3;18.6;61.5;25;13.5;0;preliminar20240422v1;20250422;2m;2024
13491;0;COLEGIO ALTAZOR;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;41;Elqui;3;2;3;1;64;70;237;227;9;4;-21;-40;0;0;;;;;;;54.7;23.4;21.9;72.9;25.7;1.4;0;preliminar20240422v1;20250422;2m;2024
8914;1;COLEGIO WILLIAM KILPATRICK;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13114;LAS CONDES;133;Oriente;4;3;5;1;11;11;286;347;;;-1;22;;;;;;;1;1;27.3;27.3;45.5;9.1;27.3;63.6;0;preliminar20240422v1;20250422;2m;2024
8991;5;COLEGIO PADRE HURTADO Y JUANITA DE LOS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13114;LAS CONDES;133;Oriente;4;3;5;1;98;96;298;348;-5;0;11;23;0;0;;;;;;;10.2;30.6;59.2;2.1;18.8;79.2;0;preliminar20240422v1;20250422;2m;2024
2084;2;COLEGIO CARLOS ALESSANDRI ALTAMIRANO;5;DE VALPARA?SO;56;SAN ANTONI;5602;ALGARROBO;54;San Antonio;2;1;2;1;121;115;226;217;2;18;-15;-29;0;1;;;;;;;69.4;20.7;9.9;83.5;13.9;2.6;0;preliminar20240422v1;20250422;2m;2024
14819;9;COLEGIO CERVANTINO;5;DE VALPARA?SO;57;SAN FELIPE;5705;PUTAENDO;52;San Felipe - Los Andes;3;2;3;1;25;25;272;258;16;-12;14;-9;0;0;;;;;;;24;52;24;48;40;12;0;preliminar20240422v1;20250422;2m;2024
16485;2;COLEGIO GARDEN COLLEGE;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;74;Cauquenes;3;2;3;1;39;42;256;280;-9;-6;-2;13;0;0;;;;;;;53.8;12.8;33.3;28.6;45.2;26.2;0;preliminar20240422v1;20250422;2m;2024
25562;9;ESC BASICA PART SAN JOSE DE LA FAMILIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13112;LA PINTANA;136;Cordillera;3;2;2;1;84;81;250;289;-2;28;9;43;0;1;;;;;;;47.6;29.8;22.6;29.6;33.3;37;0;preliminar20240422v1;20250422;2m;2024
9601;6;CENTRO EDUCACIONAL MUNICIPAL SAN RAMON;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13131;SAN RAM?N;132;Sur;2;1;1;1;40;44;192;210;-23;8;-36;-21;-1;0;;;;;;;87.5;12.5;0;88.6;11.4;0;0;preliminar20240422v1;20250422;2m;2024
1443;5;LICEO INDUSTRIAL A-16 OSCAR CORONA BAR;5;DE VALPARA?SO;55;QUILLOTA;5502;LA CALERA;51;Quillota - Petorca;5;2;1;1;166;163;237;242;43;19;9;11;1;1;;;;;;;57.2;32.5;10.2;65;22.1;12.9;0;preliminar20240422v1;20250422;2m;2024
14470;3;LICEO POLIT?CNICO MARGA MARGA;5;DE VALPARA?SO;58;MARGA MARG;5801;QUILPU?;53;Valparaiso - Isla de Pascua;1;1;1;1;56;58;212;215;-5;6;-16;-16;0;0;;;;;;;80.4;12.5;7.1;79.3;19;1.7;0;preliminar20240422v1;20250422;2m;2024
