cod_reg;nom_reg;cod_pro;nom_pro;cod_com;nom_com;cod_deprov;nom_deprov;prom_lect4b_com;prom_mate4b_com;dif_lect4b_com;dif_mate4b_com;sigdif_lect4b_com;sigdif_mate4b_com;fecha_bbdd;codigo_bbdd;grado;agno;
1;Regi?n de Tarapac?;11;Iquique;1101;Iquique;11;Iquique;274;260;2;5;0;0;20250422;preliminar20240422v1;4b;2024
1;Regi?n de Tarapac?;11;Iquique;1107;Alto Hospicio;11;Iquique;265;246;6;0;0;0;20250422;preliminar20240422v1;4b;2024
1;Regi?n de Tarapac?;14;Tamarugal;1401;Pozo Almonte;14;Tamarugal;255;251;-1;6;0;0;20250422;preliminar20240422v1;4b;2024
1;Regi?n de Tarapac?;14;Tamarugal;1402;Cami?a;14;Tamarugal;257;261;-2;10;0;0;20250422;preliminar20240422v1;4b;2024
1;Regi?n de Tarapac?;14;Tamarugal;1403;Colchane;14;Tamarugal;260;252;52;74;1;1;20250422;preliminar20240422v1;4b;2024
1;Regi?n de Tarapac?;14;Tamarugal;1404;Huara;14;Tamarugal;228;224;6;-11;0;0;20250422;preliminar20240422v1;4b;2024
1;Regi?n de Tarapac?;14;Tamarugal;1405;Pica;14;Tamarugal;252;237;6;5;0;0;20250422;preliminar20240422v1;4b;2024
2;Regi?n de Antofagasta;21;Antofagasta;2101;Antofagasta;21;Antofagasta;277;264;2;5;0;0;20250422;preliminar20240422v1;4b;2024
2;Regi?n de Antofagasta;21;Antofagasta;2102;Mejillones;21;Antofagasta;267;250;8;13;0;1;20250422;preliminar20240422v1;4b;2024
2;Regi?n de Antofagasta;21;Antofagasta;2103;Sierra Gorda;21;Antofagasta;255;251;13;9;0;0;20250422;preliminar20240422v1;4b;2024
2;Regi?n de Antofagasta;21;Antofagasta;2104;Taltal;21;Antofagasta;285;263;21;15;1;1;20250422;preliminar20240422v1;4b;2024
2;Regi?n de Antofagasta;22;El Loa;2201;Calama;22;El Loa;281;263;7;4;1;0;20250422;preliminar20240422v1;4b;2024
2;Regi?n de Antofagasta;22;El Loa;2202;Ollag?e;22;El Loa;282;294;0;0;0;0;20250422;preliminar20240422v1;4b;2024
2;Regi?n de Antofagasta;22;El Loa;2203;San Pedro de Atacama;22;El Loa;248;244;-7;-7;0;0;20250422;preliminar20240422v1;4b;2024
2;Regi?n de Antofagasta;23;Tocopilla;2301;Tocopilla;21;Antofagasta;261;249;3;7;0;0;20250422;preliminar20240422v1;4b;2024
2;Regi?n de Antofagasta;23;Tocopilla;2302;Mar?a Elena;21;Antofagasta;254;236;0;6;0;0;20250422;preliminar20240422v1;4b;2024
3;Regi?n de Atacama;31;Copiap?;3101;Copiap?;31;Copiapo - Chanaral;272;255;-3;-4;0;0;20250422;preliminar20240422v1;4b;2024
3;Regi?n de Atacama;31;Copiap?;3102;Caldera;31;Copiapo - Chanaral;256;235;-10;-7;-1;0;20250422;preliminar20240422v1;4b;2024
3;Regi?n de Atacama;31;Copiap?;3103;Tierra Amarilla;31;Copiapo - Chanaral;255;240;-28;-28;-1;-1;20250422;preliminar20240422v1;4b;2024
